SF-WAT,SA-CFM,RA-CFM,SA-TEMP,MA-TEMP,RA-TEMP,SA-HUMD,RA-HUMD,OA-TEMP,HWC-EWT,E_ccoil,label
1183.837,1862.636,2024.764,54.876,72.621,72.175,89.862,48.252,70.233,73.076,13.311,0
1168.615,1845.375,2024.764,54.983,72.621,72.066,89.835,48.308,70.233,73.15,13.259,0
1166.273,1832.443,2028.476,54.876,72.621,72.066,89.779,48.308,70.097,73.15,13.11,0
1170.957,1856.88,2022.908,54.983,72.728,72.175,89.918,48.336,70.097,73.076,13.21,0
1167.444,1848.251,2013.628,54.876,72.621,72.066,89.835,48.252,70.097,73.076,13.095,0
1173.299,1845.375,2028.476,54.876,72.621,72.066,89.89,48.308,70.097,73.15,13.147,0
1175.641,1845.375,2022.908,54.876,72.728,72.175,89.779,48.393,70.097,73.15,13.216,0
1173.299,1848.251,2022.908,54.77,72.621,72.066,89.779,48.252,69.909,73.224,13.067,0
1152.221,1816.652,2008.06,54.77,72.514,72.175,89.723,48.28,69.909,73.224,13.233,0
1166.273,1829.571,2008.06,54.77,72.514,72.066,89.807,48.252,69.909,73.224,12.998,0
1148.708,1819.522,2004.349,54.876,72.514,72.066,89.89,48.224,69.909,73.224,13.152,0
1138.17,1805.179,1996.928,54.77,72.621,72.066,89.835,48.139,69.909,73.15,13.05,0
1154.563,1829.571,2009.916,54.663,72.621,72.175,89.89,48.139,69.78,73.076,13.182,0
1152.221,1808.047,2002.494,54.77,72.621,72.175,89.64,48.167,69.78,73.15,13.146,0
1151.05,1820.958,2006.205,54.663,72.621,72.175,89.64,48.055,69.78,73.15,13.095,0
1156.905,1809.48,2019.195,54.663,72.621,72.175,89.668,47.942,69.78,73.076,13.043,0
1129.973,1792.281,1993.218,54.557,72.621,72.175,89.64,47.998,69.78,73.15,13.215,0
1133.486,1792.281,2004.349,54.557,72.621,72.175,89.668,47.858,69.78,73.15,13.112,0
1153.392,1828.135,2009.916,54.45,72.621,72.175,89.751,47.914,69.78,73.15,13.032,0
1129.973,1789.417,1991.362,54.557,72.621,72.175,89.557,47.914,69.78,73.15,13.163,0
1131.144,1808.047,1989.508,54.45,72.621,72.175,89.723,47.914,69.78,73.15,12.98,0
1121.776,1789.417,1993.218,54.45,72.728,72.175,89.696,47.773,69.78,73.076,13.066,0
558.712,861.699,468.225,56.655,70.467,70.393,93.061,53.02,0,1972,6.392,4
539.971,858.83,473.096,56.655,70.467,70.393,92.191,53.244,0,1972,6.99,4
544.656,876.069,474.718,56.439,70.467,70.393,91.013,53.496,0,1971,7.421,4
554.026,858.83,477.963,56.224,70.467,70.393,90.536,53.693,0,1970,7.479,4
565.739,878.948,476.341,56.116,70.467,70.288,90.48,53.805,0,1969,7.355,4
559.883,853.097,481.206,56.116,70.467,70.393,90.2,53.889,0,1968,11.718,4
554.026,861.699,486.068,55.686,70.467,70.499,87.227,53.917,0,1968,11.182,4
557.54,863.135,489.307,55.04,70.467,70.288,85.544,53.805,0,1967,9.842,4
546.999,868.879,486.068,54.394,70.467,70.288,85.797,53.749,0,1966,9.526,4
543.485,837.362,468.225,54.287,70.361,70.288,86.666,53.552,0,1966,10.148,4
557.54,867.442,487.687,53.856,70.467,70.288,86.947,53.328,0,1964,11.142,4
565.739,886.151,499.016,53.641,70.679,70.393,85.853,53.076,0,1964,10.876,4
524.744,851.664,489.307,53.21,70.573,70.288,85.825,53.132,0,1963,9.718,4
548.17,837.362,463.352,53.21,70.467,70.078,88.209,52.88,0,1962,8.786,4
548.17,868.879,482.827,53.318,70.361,70.183,90.48,52.628,0,1961,8.372,4
554.026,857.396,484.447,53.749,70.254,70.078,91.322,52.375,0,1961,8.239,4
568.082,858.83,486.068,54.071,70.361,69.973,91.686,52.375,0,1960,8.356,4
558.712,867.442,497.399,54.287,70.361,69.973,91.462,52.403,0,1959,8.319,4
544.656,814.562,468.225,54.61,70.361,69.973,91.462,52.375,0,1955,8.664,4
552.855,878.948,492.545,54.61,70.254,69.868,91.546,52.515,0,1958,8.511,4
554.026,835.934,484.447,54.61,70.254,69.868,90.985,52.684,0,1956,8.703,4
557.54,827.375,461.726,54.61,70.254,69.868,90.901,52.796,0,1953,7.066,4
537.628,855.963,497.399,54.717,70.467,70.078,91.546,52.88,0,1954,7.472,4
538.799,851.664,482.827,54.932,70.148,69.763,91.939,53.076,0,1952,6.259,4
565.739,860.265,482.827,55.148,70.148,69.763,92.023,53.244,0,1952,6.693,4
562.226,854.529,486.068,55.148,70.148,69.763,92.528,53.356,0,1950,6.577,4
557.54,840.219,487.687,55.578,70.148,69.657,92.696,53.496,0,1951,6.739,4
559.883,886.151,487.687,55.686,70.148,69.763,92.724,53.609,0,1951,6.46,4
532.943,825.949,468.225,55.901,70.148,69.763,92.724,53.749,0,1951,6.057,4
538.799,851.664,471.473,55.901,70.148,69.868,92.836,53.945,0,1948,5.983,4
549.341,863.135,489.307,56.224,69.936,69.657,93.117,54.169,0,1948,5.816,4
549.341,801.782,456.848,56.439,70.042,69.763,93.117,54.365,0,1946,6.066,4
542.313,848.801,476.341,56.439,70.148,69.763,92.724,54.59,0,1947,6.893,4
570.425,863.135,481.206,56.439,70.042,69.657,91.827,54.87,0,1946,7.204,4
555.198,857.396,481.206,56.332,70.042,69.763,90.649,55.066,0,1944,7.326,4
532.943,853.097,469.849,56.116,70.148,69.763,90.48,55.206,0,1944,7.272,4
557.54,878.948,487.687,56.009,70.042,69.868,90.48,55.29,0,1943,8.034,4
544.656,868.879,479.584,55.901,70.042,69.763,90.088,55.206,0,1943,11.467,4
537.628,853.097,473.096,55.363,70.042,69.763,86.582,55.094,0,1941,10.674,4
549.341,843.078,473.096,54.825,70.148,69.657,85.656,54.926,0,1942,9.651,4
552.855,855.963,479.584,54.287,70.042,69.763,86.498,54.786,0,1940,9.364,4
536.457,844.508,473.096,54.179,70.042,69.657,87.395,54.561,0,1939,10.354,4
564.568,880.387,492.545,53.749,70.042,69.657,86.975,54.309,0,1939,10.988,4
557.54,853.097,481.206,53.426,70.042,69.552,86.133,53.973,0,1937,10.628,4
559.883,851.664,489.307,53.21,70.042,69.552,87.227,53.665,0,1936,9.524,4
571.596,847.369,479.584,53.21,70.148,69.657,89.218,53.637,0,1937,8.458,4
548.17,857.396,476.341,53.426,70.042,69.552,91.35,53.356,0,1935,8.313,4
550.513,857.396,490.926,53.856,70.042,69.552,91.911,53.16,0,1936,8.367,4
549.341,883.268,502.25,54.179,70.042,69.552,91.714,53.076,0,1934,8.503,4
550.513,848.801,482.827,54.394,70.042,69.552,91.771,53.16,0,1933,8.272,4
539.971,807.458,460.1,54.502,70.042,69.552,91.574,53.16,0,1932,8.506,4
556.369,843.078,487.687,54.61,70.042,69.447,91.406,53.216,0,1933,8.417,4
544.656,831.653,481.206,54.717,70.042,69.447,91.434,53.44,0,1930,7.464,4
550.513,858.83,492.545,54.717,70.042,69.447,91.602,53.496,0,1929,7.802,4
559.883,861.699,497.399,54.825,70.042,69.342,91.658,53.637,0,1929,6.219,4
569.253,811.719,473.096,55.04,70.042,69.342,91.855,53.721,0,1928,6.803,4
561.054,833.079,477.963,55.148,69.936,69.342,92.5,53.833,0,1928,6.545,4
544.656,834.507,477.963,55.363,70.042,69.447,92.668,54.001,0,1928,6.812,4
555.198,838.791,490.926,55.578,70.042,69.342,92.696,54.085,0,1926,6.46,4
558.712,863.135,489.307,55.686,69.936,69.447,92.696,54.309,0,1925,6.224,4
564.568,855.963,492.545,55.901,70.042,69.447,92.78,54.421,0,1926,6.221,4
575.11,858.83,489.307,56.116,70.042,69.342,92.948,54.59,0,1923,6.231,4
556.369,864.57,495.781,56.332,69.936,69.447,93.089,54.954,0,1924,5.932,4
568.082,863.135,482.827,56.439,69.936,69.342,93.005,55.15,0,1924,6.296,4
566.911,886.151,500.633,56.547,69.936,69.342,92.135,55.514,0,1921,6.873,4
543.485,813.141,466.601,56.655,69.936,69.237,91.378,55.823,0,1921,7.224,4
554.026,847.369,477.963,56.116,69.936,69.342,90.649,55.879,0,1921,7.032,4
562.226,870.316,486.068,56.009,69.83,69.342,90.565,55.963,0,1920,8.281,4
558.712,831.653,471.473,56.116,69.936,69.237,90.06,56.019,0,1920,11.188,4
555.198,870.316,487.687,55.471,70.148,69.552,86.554,56.047,0,1918,10.475,4
570.425,881.828,490.926,54.717,69.936,69.342,85.684,55.879,0,1918,9.724,4
554.026,876.069,492.545,54.287,69.83,69.447,86.694,55.851,0,1917,9.53,4
561.054,867.442,497.399,53.964,69.83,69.763,86.975,55.01,0,1918,10.317,4
556.369,860.265,486.068,53.641,69.83,70.183,86.526,54.057,0,1916,10.874,4
576.281,897.697,505.482,53.318,70.042,70.814,86.105,52.936,0,1915,10.367,4
555.198,851.664,484.447,53.21,70.148,71.235,87.507,51.843,0,1914,8.863,4
554.026,838.791,473.096,53.318,70.254,71.655,89.779,50.722,0,1915,8.186,4
555.198,845.939,479.584,53.641,70.254,72.181,91.602,49.853,0,1914,8.122,4
551.684,813.141,477.963,54.071,70.467,72.496,91.939,49.18,0,1911,8.327,4
558.712,863.135,494.163,54.287,70.573,72.707,91.995,48.704,0,1912,8.269,4
558.712,855.963,487.687,54.502,70.785,73.022,91.995,48.143,0,1911,8.544,4
545.827,851.664,495.781,54.61,70.891,73.337,91.686,47.723,0,1911,8.334,4
557.54,866.006,505.482,54.717,70.891,73.548,91.518,47.386,0,1910,8.417,4
544.656,863.135,492.545,54.825,71.103,73.758,91.406,47.106,0,1909,7.732,4
571.596,880.387,507.098,54.825,71.103,73.758,91.21,46.854,0,1908,7.93,4
541.142,825.949,477.963,54.932,71.315,74.073,91.855,46.518,0,1909,6.603,4
564.568,851.664,484.447,55.148,71.422,74.179,92.107,46.433,0,1906,7.213,4
561.054,858.83,495.781,55.148,71.528,74.389,92.668,46.209,0,1907,6.942,4
549.341,810.299,481.206,55.578,71.634,74.494,93.061,46.209,0,1907,7.071,4
564.568,854.529,502.25,55.794,71.74,74.599,93.005,46.209,0,1904,6.815,4
545.827,864.57,513.556,55.901,71.846,74.809,92.948,46.153,0,1905,6.58,4
517.716,808.878,489.307,56.224,71.846,74.915,93.257,46.209,0,1904,6.416,4
555.198,857.396,507.098,56.332,71.952,75.02,93.257,46.237,0,1903,6.418,4
545.827,866.006,511.942,56.655,72.164,75.125,93.313,46.265,0,1902,6.895,4
536.457,868.879,500.633,56.87,72.164,75.23,92.612,46.321,0,1903,7.6,4
563.397,871.754,510.328,56.762,72.27,75.335,91.238,46.321,0,1900,7.567,4
571.596,899.142,526.458,56.439,72.27,75.545,91.153,46.265,0,1901,7.529,4
571.596,935.393,544.162,56.332,72.376,75.545,91.406,46.181,0,1900,7.344,4
568.082,907.82,532.9,56.224,72.376,75.651,91.378,46.125,0,1898,9.334,4
559.883,938.304,545.77,56.224,72.482,75.651,90.957,46.097,0,1899,12.604,4
579.795,917.962,542.554,55.686,72.482,75.756,86.666,46.041,0,1899,11.461,4
586.823,949.961,555.408,54.932,72.589,75.861,86.75,45.845,0,1897,10.085,4
613.763,951.42,568.241,54.61,72.695,75.861,88.181,45.537,0,1897,10.291,4
607.906,976.28,579.454,54.394,72.695,75.861,88.966,45.284,0,1896,11.567,4
620.791,983.613,592.251,54.287,72.695,75.861,88.068,45.004,0,1896,11.951,4
596.193,968.957,577.854,54.071,72.801,75.861,87.76,44.752,0,1896,11.851,4
621.962,998.307,597.045,53.856,72.801,75.861,88.096,44.528,0,1892,11.604,4
602.05,998.307,592.251,53.641,72.695,75.756,88.461,44.303,0,1894,11.401,4
606.735,1007.141,601.837,53.641,72.907,75.861,89.639,44.051,0,1892,11.037,4
584.48,1010.089,595.448,53.641,72.801,75.861,90.565,43.827,0,1892,10.712,4
611.42,1010.089,613.007,53.749,72.907,75.861,91.238,43.715,0,1891,10.438,4
632.504,995.365,595.448,54.071,72.907,75.861,91.911,43.687,0,1890,10.324,4
606.735,1030.765,625.755,54.287,72.907,75.966,91.855,43.603,0,1890,10.211,4
632.504,1033.724,633.714,54.502,73.013,75.966,91.883,43.519,0,1888,10.335,4
639.531,1066.378,646.435,54.61,73.013,75.966,92.219,43.631,0,1888,10.433,4
630.161,1115.69,660.726,54.825,73.013,75.966,92.135,43.659,0,1887,10.635,4
628.99,1081.279,651.201,54.932,73.119,75.966,92.303,43.771,0,1888,10.717,4
674.671,1138.234,686.083,55.04,73.119,75.966,92.331,43.743,0,1886,10.853,4
647.731,1085.757,649.613,55.04,73.013,75.861,92.051,43.967,0,1886,11.109,4
689.898,1127.703,679.75,55.04,73.119,75.756,91.967,44.051,0,1885,11.233,4
673.499,1153.308,670.242,55.148,73.331,75.966,91.967,44.191,0,1885,11.142,4
687.555,1192.665,722.43,55.148,73.331,75.966,92.051,44.247,0,1885,11.385,4
672.328,1186.594,719.274,55.148,73.119,75.756,92.163,44.415,0,87.851,11.371,4
689.898,1194.183,720.853,55.363,73.013,75.545,92.051,44.5,0,87.629,11.33,4
720.351,1241.426,746.075,55.255,73.119,75.651,92.023,44.612,0,87.629,11.493,4
712.152,1239.897,742.925,55.363,73.119,75.651,91.911,44.724,0,87.703,11.495,4
719.18,1238.368,753.947,55.363,73.225,75.651,91.911,44.864,0,87.555,11.512,4
735.578,1269.008,774.391,55.363,73.119,75.44,92.219,45.004,0,87.555,11.602,4
733.236,1246.015,761.813,55.363,73.013,75.335,92.135,45.256,0,87.555,11.798,4
744.949,1278.226,779.104,55.471,73.013,75.44,92.163,45.34,0,91.771,11.903,4
741.435,1298.241,788.527,55.471,73.013,75.335,92.388,45.396,0,99.317,11.845,4
768.375,1318.312,797.944,55.578,73.013,75.335,92.247,45.593,0,108.342,11.938,4
785.944,1344.642,823.027,55.578,73.013,75.335,92.303,45.705,0,116.85,11.908,4
777.745,1324.498,813.625,55.686,72.907,75.125,92.331,45.817,0,125.431,10.411,4
767.204,1315.22,808.923,55.901,72.907,75.23,93.089,45.985,0,133.939,10.736,4
787.116,1349.298,827.726,56.009,72.801,75.02,92.864,46.181,0,142.224,12.028,4
796.486,1381.974,841.815,56.009,72.907,75.125,92.163,46.349,0,150.066,12.384,4
822.255,1424.194,866.837,55.901,72.801,74.915,91.574,46.489,0,158.278,12.463,4
833.968,1399.147,848.074,55.794,72.907,75.02,91.406,46.574,0,165.971,12.231,4
869.107,1436.748,874.65,55.686,72.907,74.915,91.686,46.602,0,171.668,12.601,4
856.223,1414.792,869.963,55.686,72.907,74.915,91.855,46.602,0,174.553,12.714,4
873.792,1465.067,884.023,55.686,72.907,74.809,91.574,46.714,0,175.736,12.826,4
870.278,1443.032,891.83,55.686,72.801,74.809,91.742,46.63,0,176.254,12.85,4
881.991,1487.163,910.557,55.686,72.907,74.704,91.967,46.77,0,176.402,14.151,4
914.788,1487.163,916.797,55.686,72.907,74.704,91.21,46.854,0,176.328,15.237,4
926.501,1495.069,907.437,55.578,72.907,74.599,90.368,46.798,0,176.254,14.335,4
919.473,1485.583,915.237,55.255,72.907,74.494,90.649,46.882,0,176.328,14.349,4
920.644,1522.006,933.949,55.04,73.119,74.704,91.041,46.826,0,176.402,13.919,4
940.556,1515.66,943.301,55.148,72.801,74.389,91.462,46.854,0,176.402,14.391,4
948.756,1561.778,947.976,55.148,72.801,74.389,91.35,46.798,0,176.328,14.764,4
958.126,1549.031,957.325,55.148,72.695,74.179,91.21,46.854,0,176.254,14.98,4
416.984,755.206,499.016,54.932,72.695,74.494,88.293,47.078,0,176.106,1.591,4
438.067,501.303,323.752,55.686,72.801,75.125,94.8,46.63,0,175.81,2.371,4
823.426,1502.983,896.513,58.161,72.907,75.335,96.623,46.91,0,175.44,2.549,4
1026.062,1871.499,1078.757,59.345,72.907,74.915,96.819,47.779,0,175.219,10.533,4
949.927,1740.553,991.588,59.022,72.801,74.704,95.921,48.956,0,174.923,12.459,4
630.161,942.672,557.013,58.592,72.801,75.02,91.041,49.012,0,174.775,15.483,4
727.379,1238.368,727.163,57.085,72.907,75.545,86.947,48.76,0,174.405,11.751,4
743.777,1239.897,717.696,56.116,72.907,75.861,89.359,47.807,0,174.257,7.957,4
751.977,1276.689,755.52,56.116,73.013,75.861,92.388,47.19,0,173.887,14.09,4
748.463,1309.041,771.248,56.009,73.119,75.861,89.667,46.854,0,173.443,15.782,4
776.574,1313.675,775.962,55.471,73.119,75.966,88.096,46.546,0,173.147,15.577,4
767.204,1315.22,775.962,54.932,73.119,75.861,87.872,46.125,0,172.703,14.038,4
788.287,1363.285,807.355,54.61,73.119,75.861,89.499,45.705,0,172.333,13.788,4
800,1355.511,797.944,54.717,73.225,75.966,89.919,45.452,0,172.038,15.917,4
816.398,1389.775,823.027,54.287,73.119,75.545,88.573,45.396,0,171.668,16.891,4
830.454,1381.974,824.594,53.856,72.907,75.335,88.265,45.34,0,171.298,16.72,4
848.023,1428.899,849.638,53.533,72.907,75.23,88.517,44.92,0,170.854,15.934,4
840.996,1422.626,844.945,53.426,72.801,75.125,89.807,44.78,0,170.41,15.18,4
857.394,1391.336,819.894,53.426,72.801,75.125,91.182,44.696,0,170.188,12.806,4
871.45,1391.336,849.638,53.856,72.801,75.02,92.724,44.612,0,169.67,13.292,4
874.963,1424.194,849.638,54.287,72.695,75.02,92.612,44.724,0,169.448,14.225,4
886.676,1446.177,874.65,54.394,72.695,74.915,92.247,44.836,0,168.93,13.936,4
874.963,1438.319,848.074,54.502,72.589,75.02,91.995,44.92,0,168.635,13.418,4
879.649,1458.765,863.711,54.502,72.589,74.915,92.219,45.004,0,168.339,13.045,4
885.505,1430.469,849.638,54.825,72.482,74.809,92.556,45.228,0,167.895,12.687,4
899.561,1461.916,865.274,54.932,72.482,74.704,92.64,45.565,0,167.525,12.96,4
901.903,1484.003,863.711,55.363,72.482,74.704,92.528,45.705,0,167.155,13.097,4
924.158,1477.686,871.525,55.255,72.482,74.809,92.416,45.705,0,166.637,13.284,4
912.445,1482.423,879.337,55.255,72.482,74.809,92.303,45.817,0,166.415,13.061,4
911.274,1482.423,880.899,55.363,72.482,74.704,92.388,46.013,0,165.971,13.107,4
900.732,1461.916,849.638,55.471,72.376,74.599,92.331,46.237,0,165.601,13.14,4
915.959,1472.952,860.585,55.578,72.376,74.494,92.219,46.405,0,165.453,13.019,4
919.473,1501.399,890.268,55.578,72.376,74.494,92.359,46.658,0,164.714,13.277,4
947.584,1506.15,882.461,55.686,72.376,74.389,92.331,46.826,0,164.492,13.274,4
947.584,1533.123,896.513,55.686,72.27,74.284,92.359,47.022,0,167.673,13.207,4
968.668,1555.402,907.437,55.794,72.27,74.389,92.444,47.106,0,171.816,13.191,4
980.381,1558.589,908.997,55.901,72.27,74.284,92.135,47.302,0,174.553,13.344,4
985.066,1601.734,932.39,55.901,72.164,74.284,91.939,47.498,0,175.81,13.447,4
1033.089,1627.402,944.86,55.901,72.164,74.284,91.658,47.611,0,176.106,13.955,4
1048.316,1645.092,946.418,55.794,72.164,74.179,91.546,47.639,0,176.328,14.197,4
1048.316,1648.312,961.999,55.686,72.164,74.284,91.406,47.751,0,176.254,14.36,4
1028.404,1654.755,960.441,55.686,72.058,74.179,91.182,47.611,0,176.402,14.36,4
1045.974,1656.367,957.325,55.578,72.058,74.073,91.238,47.583,0,176.328,14.66,4
1077.599,1687.04,971.344,55.471,72.058,73.968,91.322,47.779,0,176.254,14.745,4
1082.284,1693.51,980.689,55.578,72.058,73.863,91.462,47.891,0,176.328,14.757,4
1078.77,1674.112,969.787,55.578,72.058,73.653,91.21,47.975,0,176.18,15.11,4
1092.826,1706.465,996.259,55.471,72.164,74.073,91.266,48.031,0,176.328,15.19,4
1101.025,1712.948,994.702,55.471,72.164,73.968,91.378,48.031,0,176.402,15.208,4
1113.909,1729.177,1005.6,55.363,71.952,73.653,91.21,48.087,0,176.254,15.441,4
1103.368,1708.085,997.816,55.363,71.846,73.337,91.153,48.199,0,176.402,15.539,4
1138.507,1791.094,1024.279,55.363,71.846,73.232,91.294,48.283,0,176.328,15.362,4
1146.706,1786.192,1030.505,55.363,71.74,73.127,90.957,48.507,0,176.254,15.794,4
1159.59,1799.27,1038.287,55.363,71.74,73.022,91.322,48.704,0,176.328,15.794,4
1152.562,1766.607,1047.626,55.363,71.634,73.022,91.574,48.816,0,176.328,15.733,4
1157.248,1797.634,1032.061,55.363,71.634,73.022,91.35,48.816,0,176.18,15.712,4
1190.044,1753.572,1025.835,55.255,71.528,73.022,91.266,48.704,0,176.328,15.773,4
1154.905,1818.919,1049.182,55.255,71.528,72.812,91.153,48.872,0,176.328,15.87,4
1186.53,1827.117,1052.295,55.255,71.528,72.812,91.378,49.096,0,176.328,16.071,4
1161.933,1800.906,1036.731,55.255,71.528,72.707,91.378,49.096,0,176.328,15.87,4
1191.215,1814.003,1049.182,55.471,71.315,72.601,91.238,49.068,0,176.254,16.186,4
1185.359,1807.452,1041.4,55.148,71.422,72.601,91.013,49.096,0,176.402,16.22,4
1185.359,1822.197,1058.521,55.04,71.315,72.601,91.182,49.096,0,176.328,16.123,4
1159.59,1779.659,1046.069,55.04,71.315,72.601,91.182,49.18,0,176.402,15.922,4
1186.53,1820.558,1050.739,55.04,71.315,72.496,91.125,49.18,0,176.328,15.963,4
1175.988,1807.452,1041.4,55.148,71.209,72.496,91.294,49.208,0,176.402,16.005,4
1150.22,1747.06,990.031,55.04,71.315,72.391,91.378,49.152,0,176.476,15.748,4
1197.072,1810.727,1050.739,55.148,71.315,72.496,91.434,49.096,0,176.328,15.666,4
1140.849,1799.27,1028.948,55.04,71.209,72.391,91.35,49.152,0,176.402,15.823,4
1183.016,1792.729,1047.626,55.04,71.315,72.391,91.462,49.096,0,176.402,15.925,4
1156.076,1814.003,1049.182,55.04,71.209,72.391,91.294,49.208,0,176.402,16.025,4
1150.22,1784.558,1032.061,55.04,71.103,72.181,91.294,49.236,0,176.328,15.746,4
1187.701,1822.197,1053.851,54.932,71.315,72.391,91.21,49.18,0,176.402,15.705,4
1151.391,1761.716,1028.948,54.932,71.209,72.391,91.322,49.152,0,176.328,15.961,4
1159.59,1751.943,1013.383,55.04,71.209,72.391,91.35,49.124,0,176.328,15.982,4
1150.22,1782.925,1027.392,55.04,71.209,72.286,91.21,49.236,0,176.254,15.827,4
1172.474,1743.806,1019.61,55.04,71.209,72.181,91.322,49.264,0,176.402,15.762,4
1149.048,1750.315,1005.6,54.932,71.103,72.181,91.574,49.236,0,176.476,15.94,4
1157.248,1763.346,1018.053,55.04,71.103,72.181,91.294,49.236,0,176.402,15.843,4
1177.16,1805.815,1052.295,54.932,71.209,72.286,91.294,49.264,0,176.402,15.863,4
1150.22,1797.634,1030.505,55.04,71.209,72.391,91.238,49.18,0,176.328,16.022,4
1164.275,1795.999,1033.618,55.04,71.315,72.391,91.462,49.124,0,176.328,15.961,4
1153.734,1753.572,1016.496,55.04,71.209,72.391,91.153,49.096,0,176.328,15.945,4
1130.307,1774.762,1021.166,55.04,71.315,72.286,91.434,49.18,0,176.328,15.9,4
1158.419,1734.051,1007.156,55.04,71.315,72.391,91.238,49.18,0,176.328,15.982,4
1178.331,1786.192,1021.166,55.04,71.315,72.391,91.266,49.124,0,176.402,15.945,4
1185.359,1815.641,1042.956,54.932,71.315,72.286,91.406,49.264,0,176.328,15.802,4
1177.16,1792.729,1025.835,55.04,71.315,72.286,91.574,49.32,0,176.402,15.945,4
1167.789,1764.976,1021.166,55.04,71.209,72.286,91.406,49.264,0,176.328,16.022,4
1134.993,1778.027,1019.61,55.04,71.315,72.286,91.238,49.292,0,176.328,15.9,4
1174.817,1805.815,1049.182,54.932,71.315,72.391,91.266,49.18,0,176.328,15.742,4
1181.845,1802.542,1030.505,55.04,71.315,72.496,91.294,49.124,0,176.328,15.863,4
1131.479,1732.426,1018.053,55.04,71.209,72.391,91.294,49.18,0,176.254,15.938,4
1168.961,1766.607,1018.053,54.825,71.315,72.286,91.21,49.264,0,176.402,16.018,4
1161.933,1779.659,1016.496,54.932,71.315,72.286,91.097,49.18,0,176.328,15.859,4
1152.562,1750.315,1000.93,54.932,71.315,72.391,91.294,49.152,0,176.328,15.936,4
1163.104,1774.762,1011.826,54.932,71.315,72.391,91.266,49.152,0,176.254,15.961,4
1142.021,1778.027,1036.731,55.04,71.315,72.391,91.462,49.152,0,176.402,16.018,4
1206.442,1771.499,1033.618,54.932,71.315,72.391,91.322,49.152,0,176.254,15.92,4
1192.387,1805.815,1041.4,54.932,71.315,72.391,91.322,49.152,0,176.328,15.9,4
1146.706,1781.292,1021.166,55.04,71.422,72.391,91.462,49.152,0,176.328,15.842,4
1156.076,1781.292,1010.27,55.04,71.422,72.391,91.574,49.096,0,176.254,15.956,4
1153.734,1782.925,1028.948,55.04,71.422,72.286,91.434,49.18,0,176.328,15.919,4
1197.072,1797.634,1041.4,55.04,71.422,72.286,91.434,49.236,0,176.328,15.761,4
1151.391,1795.999,1027.392,55.148,71.422,72.286,91.125,49.32,0,176.402,15.996,4
1131.479,1709.706,982.246,55.04,71.315,72.286,91.266,49.32,0,176.402,15.681,4
1144.363,1758.457,1014.94,55.04,71.315,72.391,91.266,49.292,0,176.328,15.919,4
1163.104,1748.688,996.259,55.04,71.422,72.391,91.266,49.32,0,176.328,16.017,4
1161.933,1750.315,1014.94,55.04,71.422,72.496,91.182,49.124,0,176.328,16.017,4
1120.937,1714.57,982.246,54.932,71.528,72.496,91.097,49.04,0,176.254,15.955,4
1161.933,1734.051,994.702,55.04,71.422,72.496,91.153,49.18,0,176.402,15.838,4
1140.849,1727.553,996.259,54.932,71.422,72.496,91.041,49.124,0,176.402,15.899,4
1127.965,1711.327,979.132,54.932,71.422,72.496,91.21,49.096,0,176.254,15.718,4
1139.678,1716.192,990.031,54.932,71.422,72.496,91.266,49.012,0,176.328,15.955,4
1132.65,1734.051,1005.6,54.932,71.422,72.391,91.266,49.096,0,176.402,15.819,4
1130.307,1727.553,994.702,54.932,71.422,72.286,91.322,49.208,0,176.106,15.96,4
1131.479,1716.192,991.588,54.932,71.422,72.391,91.294,49.208,0,175.736,15.799,4
1119.766,1725.929,1000.93,54.932,71.528,72.496,91.294,49.04,0,175.293,15.64,4
1147.877,1738.927,1000.93,54.932,71.528,72.286,91.153,49.208,0,174.553,15.759,4
1132.65,1725.929,988.474,54.932,71.528,72.391,91.182,49.208,0,173.591,15.758,4
1158.419,1737.302,1010.27,54.932,71.528,72.391,91.153,49.152,0,172.111,15.738,4
1149.048,1721.059,994.702,54.932,71.528,72.391,91.294,49.236,0,170.484,15.718,4
1113.909,1709.706,985.36,55.04,71.528,72.496,91.406,49.208,0,169.078,15.758,4
1130.307,1708.085,993.145,55.04,71.634,72.496,91.182,49.152,0,167.969,15.6,4
1123.28,1677.343,980.689,54.932,71.634,72.601,91.238,49.012,0,167.673,15.66,4
1133.822,1698.366,969.787,55.04,71.634,72.601,91.238,48.872,0,167.451,15.819,4
1154.905,1725.929,1007.156,55.04,71.634,72.496,91.125,48.872,0,167.377,15.7,4
1136.164,1712.948,999.373,54.932,71.634,72.601,91.294,48.956,0,167.451,15.779,4
1156.076,1717.814,997.816,54.932,71.634,72.601,91.182,48.816,0,167.377,15.697,4
1134.993,1703.224,960.441,55.04,71.634,72.707,91.322,48.62,0,167.377,15.697,4
1104.539,1701.605,993.145,55.04,71.74,72.601,91.266,48.732,0,167.229,15.977,4
1136.164,1729.177,990.031,55.04,71.74,72.496,91.125,48.844,0,167.303,15.819,4
1156.076,1730.802,1010.27,55.04,71.74,72.601,91.294,48.788,0,167.229,15.974,4
1144.363,1725.929,1002.487,55.04,71.74,72.707,91.182,48.76,0,167.303,15.638,4
1109.224,1708.085,977.574,55.04,71.74,72.707,91.35,48.816,0,167.377,15.856,4
1130.307,1709.706,983.803,55.04,71.846,72.601,91.069,48.844,0,167.155,15.779,4
